comp_id	ctrl_status
582__WILDTYPE_SNP_INDIV	False
2857__WILDTYPE_SNP_INDIV	False
2309__WILDTYPE_SNP_INDIV	False
1528__WILDTYPE_SNP_INDIV	False
1217__WILDTYPE_SNP_INDIV	False
1621__WILDTYPE_SNP_INDIV	False
3208__WILDTYPE_SNP_INDIV	False
4518__WILDTYPE_SNP_INDIV	False
3183__WILDTYPE_SNP_INDIV	False
2164__WILDTYPE_SNP_INDIV	False
18__WILDTYPE_SNP_INDIV	False
3790__WILDTYPE_SNP_INDIV	False
2796__WILDTYPE_SNP_INDIV	False
3098__WILDTYPE_SNP_INDIV	False
2716__WILDTYPE_SNP_INDIV	False
2103__WILDTYPE_SNP_INDIV	False
2753__WILDTYPE_SNP_INDIV	False
1129__WILDTYPE_SNP_INDIV	False
2142__WILDTYPE_SNP_INDIV	False
58__WILDTYPE_SNP_INDIV	False
4170__WILDTYPE_SNP_INDIV	False
1364__WILDTYPE_SNP_INDIV	False
2127__WILDTYPE_SNP_INDIV	False
3084__WILDTYPE_SNP_INDIV	False
2590__WILDTYPE_SNP_INDIV	False
103__WILDTYPE_SNP_INDIV	False
1497__WILDTYPE_SNP_INDIV	False
700__WILDTYPE_SNP_INDIV	False
3897__WILDTYPE_SNP_INDIV	False
1758__WILDTYPE_SNP_INDIV	False
3248__WILDTYPE_SNP_INDIV	False
2530__WILDTYPE_SNP_INDIV	False
1947__WILDTYPE_SNP_INDIV	False
1230__WILDTYPE_SNP_INDIV	False
3966__WILDTYPE_SNP_INDIV	False
400__WILDTYPE_SNP_INDIV	False
3231__WILDTYPE_SNP_INDIV	False
4646__WILDTYPE_SNP_INDIV	False
4395__WILDTYPE_SNP_INDIV	False
2577__WILDTYPE_SNP_INDIV	False
1934__WILDTYPE_SNP_INDIV	False
271__WILDTYPE_SNP_INDIV	False
367__WILDTYPE_SNP_INDIV	False
835__WILDTYPE_SNP_INDIV	False
3561__WILDTYPE_SNP_INDIV	False
3518__WILDTYPE_SNP_INDIV	False
2196__WILDTYPE_SNP_INDIV	False
4521__WILDTYPE_SNP_INDIV	False
1584__WILDTYPE_SNP_INDIV	False
1014__WILDTYPE_SNP_INDIV	False
1559__WILDTYPE_SNP_INDIV	False
3111__WILDTYPE_SNP_INDIV	False
3041__WILDTYPE_SNP_INDIV	False
1929__WILDTYPE_SNP_INDIV	False
2428__WILDTYPE_SNP_INDIV	False
4068__WILDTYPE_SNP_INDIV	False
100__WILDTYPE_SNP_INDIV	False
4203__WILDTYPE_SNP_INDIV	False
2049__WILDTYPE_SNP_INDIV	False
957__WILDTYPE_SNP_INDIV	False
2211__WILDTYPE_SNP_INDIV	False
1513__WILDTYPE_SNP_INDIV	False
162__WILDTYPE_SNP_INDIV	False
2939__WILDTYPE_SNP_INDIV	False
3943__WILDTYPE_SNP_INDIV	False
468__WILDTYPE_SNP_INDIV	False
3148__WILDTYPE_SNP_INDIV	False
1722__WILDTYPE_SNP_INDIV	False
3272__WILDTYPE_SNP_INDIV	False
1237__WILDTYPE_SNP_INDIV	False
568__WILDTYPE_SNP_INDIV	False
1227__WILDTYPE_SNP_INDIV	False
2078__WILDTYPE_SNP_INDIV	False
3212__WILDTYPE_SNP_INDIV	False
2273__WILDTYPE_SNP_INDIV	False
3989__WILDTYPE_SNP_INDIV	False
2060__WILDTYPE_SNP_INDIV	False
2849__WILDTYPE_SNP_INDIV	False
3337__WILDTYPE_SNP_INDIV	False
3817__WILDTYPE_SNP_INDIV	False
159__WILDTYPE_SNP_INDIV	False
3443__WILDTYPE_SNP_INDIV	False
3756__WILDTYPE_SNP_INDIV	False
2068__WILDTYPE_SNP_INDIV	False
3633__WILDTYPE_SNP_INDIV	False
2914__WILDTYPE_SNP_INDIV	False
1494__WILDTYPE_SNP_INDIV	False
678__WILDTYPE_SNP_INDIV	False
1543__WILDTYPE_SNP_INDIV	False
3890__WILDTYPE_SNP_INDIV	False
360__WILDTYPE_SNP_INDIV	False
4608__WILDTYPE_SNP_INDIV	False
885__WILDTYPE_SNP_INDIV	False
2429__WILDTYPE_SNP_INDIV	False
1959__WILDTYPE_SNP_INDIV	False
1201__WILDTYPE_SNP_INDIV	False
1974__WILDTYPE_SNP_INDIV	False
1544__WILDTYPE_SNP_INDIV	False
2588__WILDTYPE_SNP_INDIV	False
2444__WILDTYPE_SNP_INDIV	False
112__WILDTYPE_SNP_INDIV	False
1969__WILDTYPE_SNP_INDIV	False
4379__WILDTYPE_SNP_INDIV	False
937__WILDTYPE_SNP_INDIV	False
4240__WILDTYPE_SNP_INDIV	False
3591__WILDTYPE_SNP_INDIV	False
3051__WILDTYPE_SNP_INDIV	False
2208__WILDTYPE_SNP_INDIV	False
2330__WILDTYPE_SNP_INDIV	False
148__WILDTYPE_SNP_INDIV	False
3153__WILDTYPE_SNP_INDIV	False
259__WILDTYPE_SNP_INDIV	False
3238__WILDTYPE_SNP_INDIV	False
1656__WILDTYPE_SNP_INDIV	False
614__WILDTYPE_SNP_INDIV	False
2863__WILDTYPE_SNP_INDIV	False
321__WILDTYPE_SNP_INDIV	False
4658__WILDTYPE_SNP_INDIV	False
3227__WILDTYPE_SNP_INDIV	False
1602__WILDTYPE_SNP_INDIV	False
435__WILDTYPE_SNP_INDIV	False
724__WILDTYPE_SNP_INDIV	False
4542__WILDTYPE_SNP_INDIV	False
3244__WILDTYPE_SNP_INDIV	False
1253__WILDTYPE_SNP_INDIV	False
2683__WILDTYPE_SNP_INDIV	False
3519__WILDTYPE_SNP_INDIV	False
3369__WILDTYPE_SNP_INDIV	False
3020__WILDTYPE_SNP_INDIV	False
1615__WILDTYPE_SNP_INDIV	False
437__WILDTYPE_SNP_INDIV	False
4586__WILDTYPE_SNP_INDIV	False
3125__WILDTYPE_SNP_INDIV	False
420__WILDTYPE_SNP_INDIV	False
4475__WILDTYPE_SNP_INDIV	False
2579__WILDTYPE_SNP_INDIV	False
1398__WILDTYPE_SNP_INDIV	False
4606__WILDTYPE_SNP_INDIV	False
2581__WILDTYPE_SNP_INDIV	False
4416__WILDTYPE_SNP_INDIV	False
254__WILDTYPE_SNP_INDIV	False
1021__WILDTYPE_SNP_INDIV	False
1785__WILDTYPE_SNP_INDIV	False
4269__WILDTYPE_SNP_INDIV	False
3928__WILDTYPE_SNP_INDIV	False
3501__WILDTYPE_SNP_INDIV	False
2974__WILDTYPE_SNP_INDIV	False
2639__WILDTYPE_SNP_INDIV	False
262__WILDTYPE_SNP_INDIV	False
1893__WILDTYPE_SNP_INDIV	False
4665__WILDTYPE_SNP_INDIV	False
1039__WILDTYPE_SNP_INDIV	False
2432__WILDTYPE_SNP_INDIV	False
4701__WILDTYPE_SNP_INDIV	False
280__WILDTYPE_SNP_INDIV	False
4547__WILDTYPE_SNP_INDIV	False
3442__WILDTYPE_SNP_INDIV	False
3123__WILDTYPE_SNP_INDIV	False
193__WILDTYPE_SNP_INDIV	False
1619__WILDTYPE_SNP_INDIV	False
734__WILDTYPE_SNP_INDIV	False
487__WILDTYPE_SNP_INDIV	False
514__WILDTYPE_SNP_INDIV	False
3714__WILDTYPE_SNP_INDIV	False
2254__WILDTYPE_SNP_INDIV	False
4691__WILDTYPE_SNP_INDIV	False
882__WILDTYPE_SNP_INDIV	False
3853__WILDTYPE_SNP_INDIV	False
1146__WILDTYPE_SNP_INDIV	False
1316__WILDTYPE_SNP_INDIV	False
531__WILDTYPE_SNP_INDIV	False
4699__WILDTYPE_SNP_INDIV	False
3220__WILDTYPE_SNP_INDIV	False
4433__WILDTYPE_SNP_INDIV	False
1506__WILDTYPE_SNP_INDIV	False
495__WILDTYPE_SNP_INDIV	False
3516__WILDTYPE_SNP_INDIV	False
1455__WILDTYPE_SNP_INDIV	False
2871__WILDTYPE_SNP_INDIV	False
2856__WILDTYPE_SNP_INDIV	False
2242__WILDTYPE_SNP_INDIV	False
241__WILDTYPE_SNP_INDIV	False
136__WILDTYPE_SNP_INDIV	False
121__WILDTYPE_SNP_INDIV	False
3640__WILDTYPE_SNP_INDIV	False
4647__WILDTYPE_SNP_INDIV	False
3839__WILDTYPE_SNP_INDIV	False
33__WILDTYPE_SNP_INDIV	False
625__WILDTYPE_SNP_INDIV	False
3761__WILDTYPE_SNP_INDIV	False
525__WILDTYPE_SNP_INDIV	False
1431__WILDTYPE_SNP_INDIV	False
2981__WILDTYPE_SNP_INDIV	False
2182__WILDTYPE_SNP_INDIV	False
2484__WILDTYPE_SNP_INDIV	False
2494__WILDTYPE_SNP_INDIV	False
4536__WILDTYPE_SNP_INDIV	False
3995__WILDTYPE_SNP_INDIV	False
2151__WILDTYPE_SNP_INDIV	False
4554__WILDTYPE_SNP_INDIV	False
2116__WILDTYPE_SNP_INDIV	False
1322__WILDTYPE_SNP_INDIV	False
3624__WILDTYPE_SNP_INDIV	False
3673__WILDTYPE_SNP_INDIV	False
3936__WILDTYPE_SNP_INDIV	False
3941__WILDTYPE_SNP_INDIV	False
2768__WILDTYPE_SNP_INDIV	False
2694__WILDTYPE_SNP_INDIV	False
443__WILDTYPE_SNP_INDIV	False
1642__WILDTYPE_SNP_INDIV	False
2808__WILDTYPE_SNP_INDIV	False
4418__WILDTYPE_SNP_INDIV	False
1861__WILDTYPE_SNP_INDIV	False
1457__WILDTYPE_SNP_INDIV	False
3192__WILDTYPE_SNP_INDIV	False
3402__WILDTYPE_SNP_INDIV	False
2511__WILDTYPE_SNP_INDIV	False
1874__WILDTYPE_SNP_INDIV	False
843__WILDTYPE_SNP_INDIV	False
65__WILDTYPE_SNP_INDIV	False
1050__WILDTYPE_SNP_INDIV	False
325__WILDTYPE_SNP_INDIV	False
3398__WILDTYPE_SNP_INDIV	False
4084__WILDTYPE_SNP_INDIV	False
1470__WILDTYPE_SNP_INDIV	False
3291__WILDTYPE_SNP_INDIV	False
1047__WILDTYPE_SNP_INDIV	False
3097__WILDTYPE_SNP_INDIV	False
1709__WILDTYPE_SNP_INDIV	False
1181__WILDTYPE_SNP_INDIV	False
2984__WILDTYPE_SNP_INDIV	False
2645__WILDTYPE_SNP_INDIV	False
2946__WILDTYPE_SNP_INDIV	False
3131__WILDTYPE_SNP_INDIV	False
3887__WILDTYPE_SNP_INDIV	False
918__WILDTYPE_SNP_INDIV	False
3302__WILDTYPE_SNP_INDIV	False
886__WILDTYPE_SNP_INDIV	False
3721__WILDTYPE_SNP_INDIV	False
1780__WILDTYPE_SNP_INDIV	False
2431__WILDTYPE_SNP_INDIV	False
4054__WILDTYPE_SNP_INDIV	False
1208__WILDTYPE_SNP_INDIV	False
3730__WILDTYPE_SNP_INDIV	False
150__WILDTYPE_SNP_INDIV	False
3014__WILDTYPE_SNP_INDIV	False
202__WILDTYPE_SNP_INDIV	False
1472__WILDTYPE_SNP_INDIV	False
3070__WILDTYPE_SNP_INDIV	False
2754__WILDTYPE_SNP_INDIV	False
3308__WILDTYPE_SNP_INDIV	False
4022__WILDTYPE_SNP_INDIV	False
2032__WILDTYPE_SNP_INDIV	False
2576__WILDTYPE_SNP_INDIV	False
714__WILDTYPE_SNP_INDIV	False
1857__WILDTYPE_SNP_INDIV	False
1302__WILDTYPE_SNP_INDIV	False
2578__WILDTYPE_SNP_INDIV	False
807__WILDTYPE_SNP_INDIV	False
3656__WILDTYPE_SNP_INDIV	False
94__WILDTYPE_SNP_INDIV	False
3746__WILDTYPE_SNP_INDIV	False
1796__WILDTYPE_SNP_INDIV	False
2958__WILDTYPE_SNP_INDIV	False
289__WILDTYPE_SNP_INDIV	False
2766__WILDTYPE_SNP_INDIV	False
4438__WILDTYPE_SNP_INDIV	False
1904__WILDTYPE_SNP_INDIV	False
3703__WILDTYPE_SNP_INDIV	False
283__WILDTYPE_SNP_INDIV	False
1567__WILDTYPE_SNP_INDIV	False
295__WILDTYPE_SNP_INDIV	False
4256__WILDTYPE_SNP_INDIV	False
579__WILDTYPE_SNP_INDIV	False
2717__WILDTYPE_SNP_INDIV	False
995__WILDTYPE_SNP_INDIV	False
3451__WILDTYPE_SNP_INDIV	False
2187__WILDTYPE_SNP_INDIV	False
317__WILDTYPE_SNP_INDIV	False
441__WILDTYPE_SNP_INDIV	False
3945__WILDTYPE_SNP_INDIV	False
1089__WILDTYPE_SNP_INDIV	False
3875__WILDTYPE_SNP_INDIV	False
2691__WILDTYPE_SNP_INDIV	False
1583__WILDTYPE_SNP_INDIV	False
27__WILDTYPE_SNP_INDIV	False
3075__WILDTYPE_SNP_INDIV	False
3015__WILDTYPE_SNP_INDIV	False
3386__WILDTYPE_SNP_INDIV	False
4173__WILDTYPE_SNP_INDIV	False
4441__WILDTYPE_SNP_INDIV	False
1265__WILDTYPE_SNP_INDIV	False
2223__WILDTYPE_SNP_INDIV	False
2176__WILDTYPE_SNP_INDIV	False
1626__WILDTYPE_SNP_INDIV	False
2828__WILDTYPE_SNP_INDIV	False
3352__WILDTYPE_SNP_INDIV	False
3380__WILDTYPE_SNP_INDIV	False
1377__WILDTYPE_SNP_INDIV	False
1327__WILDTYPE_SNP_INDIV	False
328__WILDTYPE_SNP_INDIV	False
2617__WILDTYPE_SNP_INDIV	False
3045__WILDTYPE_SNP_INDIV	False
4654__WILDTYPE_SNP_INDIV	False
4113__WILDTYPE_SNP_INDIV	False
4550__WILDTYPE_SNP_INDIV	False
3395__WILDTYPE_SNP_INDIV	False
1918__WILDTYPE_SNP_INDIV	False
4641__WILDTYPE_SNP_INDIV	False
1278__WILDTYPE_SNP_INDIV	False
3081__WILDTYPE_SNP_INDIV	False
1730__WILDTYPE_SNP_INDIV	False
3201__WILDTYPE_SNP_INDIV	False
1053__WILDTYPE_SNP_INDIV	False
3697__WILDTYPE_SNP_INDIV	False
2298__WILDTYPE_SNP_INDIV	False
3742__WILDTYPE_SNP_INDIV	False
2743__WILDTYPE_SNP_INDIV	False
3815__WILDTYPE_SNP_INDIV	False
4188__WILDTYPE_SNP_INDIV	False
486__WILDTYPE_SNP_INDIV	False
2756__WILDTYPE_SNP_INDIV	False
4659__WILDTYPE_SNP_INDIV	False
4075__WILDTYPE_SNP_INDIV	False
2266__WILDTYPE_SNP_INDIV	False
1433__WILDTYPE_SNP_INDIV	False
17__WILDTYPE_SNP_INDIV	False
305__WILDTYPE_SNP_INDIV	False
3971__WILDTYPE_SNP_INDIV	False
890__WILDTYPE_SNP_INDIV	False
569__WILDTYPE_SNP_INDIV	False
4090__WILDTYPE_SNP_INDIV	False
1548__WILDTYPE_SNP_INDIV	False
786__WILDTYPE_SNP_INDIV	False
1684__WILDTYPE_SNP_INDIV	False
3623__WILDTYPE_SNP_INDIV	False
1228__WILDTYPE_SNP_INDIV	False
2751__WILDTYPE_SNP_INDIV	False
3184__WILDTYPE_SNP_INDIV	False
3682__WILDTYPE_SNP_INDIV	False
3704__WILDTYPE_SNP_INDIV	False
424__WILDTYPE_SNP_INDIV	False
4507__WILDTYPE_SNP_INDIV	False
1644__WILDTYPE_SNP_INDIV	False
3775__WILDTYPE_SNP_INDIV	False
4504__WILDTYPE_SNP_INDIV	False
1624__WILDTYPE_SNP_INDIV	False
4493__WILDTYPE_SNP_INDIV	False
4165__WILDTYPE_SNP_INDIV	False
2230__WILDTYPE_SNP_INDIV	False
2880__WILDTYPE_SNP_INDIV	False
2567__WILDTYPE_SNP_INDIV	False
140__WILDTYPE_SNP_INDIV	False
4390__WILDTYPE_SNP_INDIV	False
717__WILDTYPE_SNP_INDIV	False
2570__WILDTYPE_SNP_INDIV	False
986__WILDTYPE_SNP_INDIV	False
3309__WILDTYPE_SNP_INDIV	False
880__WILDTYPE_SNP_INDIV	False
3481__WILDTYPE_SNP_INDIV	False
1283__WILDTYPE_SNP_INDIV	False
3287__WILDTYPE_SNP_INDIV	False
1783__WILDTYPE_SNP_INDIV	False
1563__WILDTYPE_SNP_INDIV	False
434__WILDTYPE_SNP_INDIV	False
998__WILDTYPE_SNP_INDIV	False
2628__WILDTYPE_SNP_INDIV	False
1979__WILDTYPE_SNP_INDIV	False
3744__WILDTYPE_SNP_INDIV	False
1520__WILDTYPE_SNP_INDIV	False
4471__WILDTYPE_SNP_INDIV	False
2419__WILDTYPE_SNP_INDIV	False
88__WILDTYPE_SNP_INDIV	False
124__WILDTYPE_SNP_INDIV	False
2493__WILDTYPE_SNP_INDIV	False
1704__WILDTYPE_SNP_INDIV	False
3739__WILDTYPE_SNP_INDIV	False
3174__WILDTYPE_SNP_INDIV	False
306__WILDTYPE_SNP_INDIV	False
2070__WILDTYPE_SNP_INDIV	False
1076__WILDTYPE_SNP_INDIV	False
3179__WILDTYPE_SNP_INDIV	False
481__WILDTYPE_SNP_INDIV	False
4526__WILDTYPE_SNP_INDIV	False
3645__WILDTYPE_SNP_INDIV	False
2635__WILDTYPE_SNP_INDIV	False
2071__WILDTYPE_SNP_INDIV	False
3909__WILDTYPE_SNP_INDIV	False
2586__WILDTYPE_SNP_INDIV	False
1077__WILDTYPE_SNP_INDIV	False
3221__WILDTYPE_SNP_INDIV	False
1992__WILDTYPE_SNP_INDIV	False
1133__WILDTYPE_SNP_INDIV	False
3095__WILDTYPE_SNP_INDIV	False
3046__WILDTYPE_SNP_INDIV	False
129__WILDTYPE_SNP_INDIV	False
2045__WILDTYPE_SNP_INDIV	False
2781__WILDTYPE_SNP_INDIV	False
51__WILDTYPE_SNP_INDIV	False
3210__WILDTYPE_SNP_INDIV	False
4355__WILDTYPE_SNP_INDIV	False
1184__WILDTYPE_SNP_INDIV	False
411__WILDTYPE_SNP_INDIV	False
3791__WILDTYPE_SNP_INDIV	False
1620__WILDTYPE_SNP_INDIV	False
1900__WILDTYPE_SNP_INDIV	False
1630__WILDTYPE_SNP_INDIV	False
670__WILDTYPE_SNP_INDIV	False
2791__WILDTYPE_SNP_INDIV	False
1188__WILDTYPE_SNP_INDIV	False
2687__WILDTYPE_SNP_INDIV	False
2921__WILDTYPE_SNP_INDIV	False
13__WILDTYPE_SNP_INDIV	False
284__WILDTYPE_SNP_INDIV	False
1677__WILDTYPE_SNP_INDIV	False
1177__WILDTYPE_SNP_INDIV	False
2700__WILDTYPE_SNP_INDIV	False
266__WILDTYPE_SNP_INDIV	False
4413__WILDTYPE_SNP_INDIV	False
866__WILDTYPE_SNP_INDIV	False
4451__WILDTYPE_SNP_INDIV	False
940__WILDTYPE_SNP_INDIV	False
80__WILDTYPE_SNP_INDIV	False
1789__WILDTYPE_SNP_INDIV	False
2922__WILDTYPE_SNP_INDIV	False
139__WILDTYPE_SNP_INDIV	False
2502__WILDTYPE_SNP_INDIV	False
394__WILDTYPE_SNP_INDIV	False
359__WILDTYPE_SNP_INDIV	False
408__WILDTYPE_SNP_INDIV	False
1248__WILDTYPE_SNP_INDIV	False
154__WILDTYPE_SNP_INDIV	False
298__WILDTYPE_SNP_INDIV	False
4304__WILDTYPE_SNP_INDIV	False
350__WILDTYPE_SNP_INDIV	False
4692__WILDTYPE_SNP_INDIV	False
2059__WILDTYPE_SNP_INDIV	False
1415__WILDTYPE_SNP_INDIV	False
1100__WILDTYPE_SNP_INDIV	False
953__WILDTYPE_SNP_INDIV	False
3206__WILDTYPE_SNP_INDIV	False
3694__WILDTYPE_SNP_INDIV	False
1009__WILDTYPE_SNP_INDIV	False
666__WILDTYPE_SNP_INDIV	False
2019__WILDTYPE_SNP_INDIV	False
1245__WILDTYPE_SNP_INDIV	False
1168__WILDTYPE_SNP_INDIV	False
3862__WILDTYPE_SNP_INDIV	False
385__WILDTYPE_SNP_INDIV	False
1960__WILDTYPE_SNP_INDIV	False
2711__WILDTYPE_SNP_INDIV	False
3341__WILDTYPE_SNP_INDIV	False
686__WILDTYPE_SNP_INDIV	False
745__WILDTYPE_SNP_INDIV	False
1724__WILDTYPE_SNP_INDIV	False
583__WILDTYPE_SNP_INDIV	False
3247__WILDTYPE_SNP_INDIV	False
821__WILDTYPE_SNP_INDIV	False
4561__WILDTYPE_SNP_INDIV	False
84__WILDTYPE_SNP_INDIV	False
43__WILDTYPE_SNP_INDIV	False
872__WILDTYPE_SNP_INDIV	False
674__WILDTYPE_SNP_INDIV	False
744__WILDTYPE_SNP_INDIV	False
1970__WILDTYPE_SNP_INDIV	False
4147__WILDTYPE_SNP_INDIV	False
2054__WILDTYPE_SNP_INDIV	False
2189__WILDTYPE_SNP_INDIV	False
3882__WILDTYPE_SNP_INDIV	False
1116__WILDTYPE_SNP_INDIV	False
3252__WILDTYPE_SNP_INDIV	False
4316__WILDTYPE_SNP_INDIV	False
4049__WILDTYPE_SNP_INDIV	False
2696__WILDTYPE_SNP_INDIV	False
2724__WILDTYPE_SNP_INDIV	False
2438__WILDTYPE_SNP_INDIV	False
562__WILDTYPE_SNP_INDIV	False
4059__WILDTYPE_SNP_INDIV	False
2534__WILDTYPE_SNP_INDIV	False
3767__WILDTYPE_SNP_INDIV	False
3162__WILDTYPE_SNP_INDIV	False
3843__WILDTYPE_SNP_INDIV	False
3384__WILDTYPE_SNP_INDIV	False
3187__WILDTYPE_SNP_INDIV	False
4480__WILDTYPE_SNP_INDIV	False
2508__WILDTYPE_SNP_INDIV	False
1233__WILDTYPE_SNP_INDIV	False
762__WILDTYPE_SNP_INDIV	False
4502__WILDTYPE_SNP_INDIV	False
370__WILDTYPE_SNP_INDIV	False
1928__WILDTYPE_SNP_INDIV	False
4142__WILDTYPE_SNP_INDIV	False
1450__WILDTYPE_SNP_INDIV	False
1958__WILDTYPE_SNP_INDIV	False
2608__WILDTYPE_SNP_INDIV	False
1538__WILDTYPE_SNP_INDIV	False
1542__WILDTYPE_SNP_INDIV	False
3818__WILDTYPE_SNP_INDIV	False
4001__WILDTYPE_SNP_INDIV	False
4092__WILDTYPE_SNP_INDIV	False
2651__WILDTYPE_SNP_INDIV	False
3719__WILDTYPE_SNP_INDIV	False
4436__WILDTYPE_SNP_INDIV	False
2305__WILDTYPE_SNP_INDIV	False
2297__WILDTYPE_SNP_INDIV	False
777__WILDTYPE_SNP_INDIV	False
2441__WILDTYPE_SNP_INDIV	False
81__WILDTYPE_SNP_INDIV	False
2583__WILDTYPE_SNP_INDIV	False
1875__WILDTYPE_SNP_INDIV	False
1826__WILDTYPE_SNP_INDIV	False
20__WILDTYPE_SNP_INDIV	False
2092__WILDTYPE_SNP_INDIV	False
2073__WILDTYPE_SNP_INDIV	False
2811__WILDTYPE_SNP_INDIV	False
3628__WILDTYPE_SNP_INDIV	False
2294__WILDTYPE_SNP_INDIV	False
3821__WILDTYPE_SNP_INDIV	False
3820__WILDTYPE_SNP_INDIV	False
4538__WILDTYPE_SNP_INDIV	False
3531__WILDTYPE_SNP_INDIV	False
1640__WILDTYPE_SNP_INDIV	False
1145__WILDTYPE_SNP_INDIV	False
105__WILDTYPE_SNP_INDIV	False
2082__WILDTYPE_SNP_INDIV	False
4470__WILDTYPE_SNP_INDIV	False
3200__WILDTYPE_SNP_INDIV	False
260__WILDTYPE_SNP_INDIV	False
432__WILDTYPE_SNP_INDIV	False
74__WILDTYPE_SNP_INDIV	False
3319__WILDTYPE_SNP_INDIV	False
3567__WILDTYPE_SNP_INDIV	False
248__WILDTYPE_SNP_INDIV	False
3845__WILDTYPE_SNP_INDIV	False
2741__WILDTYPE_SNP_INDIV	False
2190__WILDTYPE_SNP_INDIV	False
3972__WILDTYPE_SNP_INDIV	False
2350__WILDTYPE_SNP_INDIV	False
391__WILDTYPE_SNP_INDIV	False
1454__WILDTYPE_SNP_INDIV	False
1921__WILDTYPE_SNP_INDIV	False
4233__WILDTYPE_SNP_INDIV	False
3996__WILDTYPE_SNP_INDIV	False
285__WILDTYPE_SNP_INDIV	False
2174__WILDTYPE_SNP_INDIV	False
3929__WILDTYPE_SNP_INDIV	False
649__WILDTYPE_SNP_INDIV	False
470__WILDTYPE_SNP_INDIV	False
2490__WILDTYPE_SNP_INDIV	False
2409__WILDTYPE_SNP_INDIV	False
4235__WILDTYPE_SNP_INDIV	False
3421__WILDTYPE_SNP_INDIV	False
2614__WILDTYPE_SNP_INDIV	False
3510__WILDTYPE_SNP_INDIV	False
1877__WILDTYPE_SNP_INDIV	False
1782__WILDTYPE_SNP_INDIV	False
1968__WILDTYPE_SNP_INDIV	False
1257__WILDTYPE_SNP_INDIV	False
1142__WILDTYPE_SNP_INDIV	False
4543__WILDTYPE_SNP_INDIV	False
1763__WILDTYPE_SNP_INDIV	False
2572__WILDTYPE_SNP_INDIV	False
1356__WILDTYPE_SNP_INDIV	False
1865__WILDTYPE_SNP_INDIV	False
1860__WILDTYPE_SNP_INDIV	False
330__WILDTYPE_SNP_INDIV	False
3506__WILDTYPE_SNP_INDIV	False
1405__WILDTYPE_SNP_INDIV	False
3096__WILDTYPE_SNP_INDIV	False
1081__WILDTYPE_SNP_INDIV	False
1914__WILDTYPE_SNP_INDIV	False
1314__WILDTYPE_SNP_INDIV	False
3621__WILDTYPE_SNP_INDIV	False
4572__WILDTYPE_SNP_INDIV	False
1596__WILDTYPE_SNP_INDIV	False
1355__WILDTYPE_SNP_INDIV	False
3047__WILDTYPE_SNP_INDIV	False
3868__WILDTYPE_SNP_INDIV	False
2364__WILDTYPE_SNP_INDIV	False
1511__WILDTYPE_SNP_INDIV	False
3189__WILDTYPE_SNP_INDIV	False
2661__WILDTYPE_SNP_INDIV	False
3738__WILDTYPE_SNP_INDIV	False
488__WILDTYPE_SNP_INDIV	False
3042__WILDTYPE_SNP_INDIV	False
3888__WILDTYPE_SNP_INDIV	False
3379__WILDTYPE_SNP_INDIV	False
3940__WILDTYPE_SNP_INDIV	False
4009__WILDTYPE_SNP_INDIV	False
3021__WILDTYPE_SNP_INDIV	False
1421__WILDTYPE_SNP_INDIV	False
1560__WILDTYPE_SNP_INDIV	False
522__WILDTYPE_SNP_INDIV	False
935__WILDTYPE_SNP_INDIV	False
2126__WILDTYPE_SNP_INDIV	False
1579__WILDTYPE_SNP_INDIV	False
1215__WILDTYPE_SNP_INDIV	False
3256__WILDTYPE_SNP_INDIV	False
2964__WILDTYPE_SNP_INDIV	False
2043__WILDTYPE_SNP_INDIV	False
1087__WILDTYPE_SNP_INDIV	False
3223__WILDTYPE_SNP_INDIV	False
3828__WILDTYPE_SNP_INDIV	False
64__WILDTYPE_SNP_INDIV	False
3486__WILDTYPE_SNP_INDIV	False
3692__WILDTYPE_SNP_INDIV	False
3670__WILDTYPE_SNP_INDIV	False
3614__WILDTYPE_SNP_INDIV	False
1453__WILDTYPE_SNP_INDIV	False
2389__WILDTYPE_SNP_INDIV	False
4277__WILDTYPE_SNP_INDIV	False
2962__WILDTYPE_SNP_INDIV	False
4283__WILDTYPE_SNP_INDIV	False
2677__WILDTYPE_SNP_INDIV	False
3549__WILDTYPE_SNP_INDIV	False
4138__WILDTYPE_SNP_INDIV	False
450__WILDTYPE_SNP_INDIV	False
3690__WILDTYPE_SNP_INDIV	False
2718__WILDTYPE_SNP_INDIV	False
3194__WILDTYPE_SNP_INDIV	False
3318__WILDTYPE_SNP_INDIV	False
250__WILDTYPE_SNP_INDIV	False
1879__WILDTYPE_SNP_INDIV	False
2794__WILDTYPE_SNP_INDIV	False
967__WILDTYPE_SNP_INDIV	False
1150__WILDTYPE_SNP_INDIV	False
1120__WILDTYPE_SNP_INDIV	False
1950__WILDTYPE_SNP_INDIV	False
3448__WILDTYPE_SNP_INDIV	False
1647__WILDTYPE_SNP_INDIV	False
855__WILDTYPE_SNP_INDIV	False
3559__WILDTYPE_SNP_INDIV	False
4065__WILDTYPE_SNP_INDIV	False
4544__WILDTYPE_SNP_INDIV	False
3733__WILDTYPE_SNP_INDIV	False
1414__WILDTYPE_SNP_INDIV	False
75__WILDTYPE_SNP_INDIV	False
1836__WILDTYPE_SNP_INDIV	False
3110__WILDTYPE_SNP_INDIV	False
257__WILDTYPE_SNP_INDIV	False
1428__WILDTYPE_SNP_INDIV	False
4533__WILDTYPE_SNP_INDIV	False
