SNP	Gene	GeneID-Tissue	Trait	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	cond.PP.H4.abf
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	8.47194144598772e-42	0.655772072766153	1.78550114711833e-43	0.0134899641231467	0.330737963110697	0.960810953859701
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	2.08296223231773e-44	0.0016203802574649	3.73524907236267e-43	0.0280869978063975	0.970292621936138	0.97186741671105
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	1.27937019493193e-43	0.0100192978600462	4.72947280456846e-43	0.0360846381598696	0.95389606398008	0.963550160036586
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	6.45554022048692e-42	0.512298654522617	3.12008164763617e-43	0.0242969343908019	0.463404411086574	0.95018071076466
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	2.92227861660603e-42	0.224186166753309	3.64856751684641e-43	0.0272418585439463	0.748571974702748	0.964886088161199
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	2.2560133827624e-43	0.0176779232402038	4.37891487456369e-43	0.0333638351218211	0.948958241637971	0.966035747428305
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	2.36770379030186e-43	0.0180354218447295	4.037566172402e-43	0.0298030407998406	0.952161537355428	0.969649576509339
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	1.2482175763549e-44	0.00097939582991905	5.48593058076842e-43	0.0420876262063429	0.956932977963733	0.957871112937349
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	8.14112486554604e-12	0.374060358966792	8.02010541099202e-14	0.00306212124701832	0.622877519777967	0.995107960821903
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	2.00371412449206e-11	0.911123308221655	9.61542083343682e-15	0.00034870174913464	0.0885279900091639	0.996076566957702
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	5.28625667250972e-12	0.245534162063201	7.45945244839181e-14	0.00271298698261023	0.751752850948828	0.996404095657865
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	1.75669391692584e-11	0.80618176571516	1.79019926379779e-14	0.00062836816946259	0.193189866097793	0.996757951222504
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	1.61308030223877e-11	0.745347118908643	2.74166488315461e-14	0.00101318627712419	0.253639694798074	0.996021304479862
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	9.91354507915077e-25	4.55497771153752e-14	4.1504170496309e-13	0.0180880140634377	0.981911985936102	0.981911985936554
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	5.25213413271794e-22	2.41765189633337e-11	3.34836436608463e-13	0.0144275515402516	0.98557244843524	0.985572448459395
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	3.54485279052119e-22	1.6119055918105e-11	1.12847626472047e-13	0.00413551136482209	0.995864488618944	0.995864488635111
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	3.58825767313685e-19	1.66666110940509e-08	2.10540278773629e-13	0.00878788758324701	0.991212095749934	0.991212112270287
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	2.05421615101619e-14	0.00095683175898675	1.3223777469945e-13	0.00516561557114672	0.993877552669712	0.994829437070029
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	6.82939701779491e-17	3.16054048257807e-06	1.91173349247706e-13	0.00785506842795183	0.992141771031373	0.992144906745706
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	2.32452012459042e-17	1.09526127089675e-06	2.90591181316542e-13	0.0127047045566033	0.987294200181836	0.987295281528407
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	6.63400696590489e-28	3.07514188426763e-17	4.11835227262871e-13	0.0181084072761472	0.981891592723441	0.981891592723845
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	5.29497086236574e-27	2.47386050863771e-16	1.16799953591339e-13	0.00446146585948215	0.995538534140402	0.995538534140517
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	3.66457999818916e-16	1.66072298776508e-05	1.18879835206491e-13	0.00439183278896754	0.995591559981033	0.995608094273644
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	1.9176666196146e-15	8.68359591370534e-05	3.52374585342987e-13	0.014971317067274	0.984941846973235	0.985027382771143
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	2.82709838896357e-19	1.2974116601107e-08	3.35458215953083e-13	0.0144092537672551	0.985590733258296	0.985590746045793
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	2.37962630268271e-13	0.0109903438129954	2.14547432345018e-13	0.00892882815910573	0.980080828027445	0.990971950472624
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	7.29097334529867e-24	3.34090117537779e-13	4.17219918441037e-13	0.0181361667766339	0.981863833222615	0.981863833223352
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	6.41835707626841e-16	2.95698066153156e-05	2.64018706609223e-13	0.0111747252779333	0.988795704915187	0.988824944277827
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	1.62077028417637e-18	7.50624954637774e-08	3.81290303318447e-13	0.016675317053212	0.983324607883911	0.983324681695091
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	1.77414599267663e-18	8.32795182577217e-08	3.28201872910518e-13	0.0144204209010444	0.985579495819111	0.985579577898025
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	3.81560866424622e-24	1.75138626278638e-13	3.90623644180499e-13	0.0169467961212868	0.983053203878147	0.983053203878704
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	1.52382849496875e-14	0.00070410702855866	4.04808504312548e-14	0.00087205248968187	0.998423840481704	0.999127333059392
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	1.11055672134172e-39	0.187339570363909	9.62534393188834e-42	0.00081184858105503	0.811848581055037	0.999000999000999
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	1.73121488974077e-91	3.47768345294415e-17	2.7324315710673e-75	0.548442292346142	0.451557707653851	0.451557707653854
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	3.5490587689346e-86	7.13082395171747e-12	1.56715323181977e-75	0.314189048244402	0.685810951748458	0.685810951753355
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	9.59259898318523e-100	2.03098422768798e-25	1.16408181491304e-75	0.245709865196926	0.75429013480306	0.75429013480307
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	2.56810339746085e-98	5.17440158268135e-24	1.23545109193877e-75	0.248175851106465	0.751824148893547	0.751824148893538
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	1.11367694258203e-78	0.00022487532531936	1.34021542042388e-75	0.26988842921139	0.729886695463299	0.730050865889259
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	1.93499518722836e-89	3.94407544990865e-15	6.41863438580417e-76	0.129960147582059	0.870039852417945	0.870039852417942
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	1.3047782962882e-85	2.64301707564579e-11	7.48974084701456e-76	0.150866395440781	0.849133604532783	0.849133604555231
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	4.24590403912094e-108	8.65276659315929e-34	1.23073551475041e-75	0.250062776604491	0.749937223395506	0.749937223395508
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	7.92037931862913e-104	1.62750410714613e-29	1.00490349785702e-75	0.205696383793307	0.794303616206693	0.794303616206693
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	2.49965973811464e-82	5.18093325128379e-08	1.45231608447021e-75	0.300315392763909	0.699684555426763	0.699684591676952
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	2.09871610693698e-84	4.24085389402012e-10	1.29470523118163e-75	0.260880625340935	0.739119374234987	0.739119374548431
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	9.54028038477017e-104	1.93272333242342e-29	1.14203346698869e-75	0.230590114052258	0.769409885947731	0.76940988594774
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	1.65284251376146e-102	3.33224491373154e-28	6.21285729402651e-76	0.124379883328993	0.87562011667102	0.875620116671009
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	1.17441423428628e-89	2.38161769787244e-15	7.49669092064212e-76	0.151178046001419	0.848821953998586	0.848821953998582
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	1.01576108841258e-101	2.00980952944059e-27	9.43308129666665e-76	0.185831065839072	0.814168934160918	0.814168934160926
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	5.88418962316731e-94	1.18625342274583e-19	7.47421955112664e-76	0.14983019729439	0.850169802705601	0.850169802705609
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	3.461827141031e-118	6.86132042375124e-44	3.01869015347891e-75	0.597900460329729	0.402099539670256	0.402099539670262
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	4.14100796252358e-99	8.34411406810446e-25	1.42579396234951e-75	0.286583482380599	0.713416517619391	0.713416517619398
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	1.43920460348012e-68	1.77937406960747e-21	1.15730190245975e-49	0.0133217320231291	0.986678267976876	0.986678267976871
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	5.70501187209494e-52	6.86120478978131e-05	1.41167138318843e-49	0.0159937070165379	0.983937680935568	0.984005195547173
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	4.80234264280508e-48	0.595521235871179	8.10062054322163e-50	0.00965045983117168	0.394828304297651	0.976140997533067
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	1.32581559107019e-72	1.57363635930878e-25	1.21488345448851e-49	0.0134331215698143	0.986566878430197	0.986566878430186
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	3.99566887789311e-54	5.05506252896748e-07	1.16942317862598e-49	0.0138085968373455	0.986190897656406	0.986191396182319
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	7.5355342472994e-85	9.02260231790813e-38	1.13256008237937e-49	0.0125731766974214	0.987426823302581	0.987426823302579
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	2.05216912836294e-52	2.47470957449287e-05	1.47695405170362e-49	0.0168274326154121	0.983147820288847	0.983172150944196
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	1.82024479629761e-51	0.00021780759970017	1.38194032321043e-49	0.0155518479533506	0.984230344446947	0.984444763998033
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	4.84317381377292e-55	5.95897659428019e-08	1.25060096393038e-49	0.0144016294851386	0.985598310925094	0.985598369656672
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	5.36706804945286e-72	6.65310477613712e-25	1.14057668251777e-49	0.0131519258412999	0.986848074158691	0.9868480741587
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	3.49912420549481e-68	4.2194632864913e-21	1.28774498915154e-49	0.0145429791963376	0.985457020803661	0.985457020803662
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	3.29723509385322e-37	0.585125005627491	9.94435987515994e-40	0.00135119526468055	0.413523799107827	0.996743126765873
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	4.94762264794512e-37	0.902044757752322	2.07593768510629e-40	0.00028080808957445	0.0976744341581061	0.997133302076224
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	3.00731826281084e-37	0.545582747505417	6.81390526584749e-40	0.00078253279943802	0.453634719695141	0.998277942144269
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	2.23212753289179e-39	0.00400866813621966	1.22293716969774e-39	0.00120147769440341	0.994789854169375	0.99879368659549
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	4.57431638157882e-37	0.825833931210009	3.452367079239e-40	0.00044956392420762	0.173716504865781	0.997418762866206
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	6.76761911931604e-38	0.121480762065886	1.24200210852343e-39	0.0013522634939535	0.877166974440167	0.998460746861807
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	1.33393706875488e-37	0.235997449161816	1.62535200786893e-39	0.00211365101005044	0.761888899828128	0.997233450323259
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	5.20214375683033e-39	0.00928220350137823	1.544169174e-39	0.00176631503626968	0.988951481462347	0.998217136057804
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	2.42752755397132e-37	0.430644192132382	2.29218064947189e-39	0.00350048073730876	0.565855327130314	0.993851857329042
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	4.62802336479565e-37	0.831224566280078	3.62044070535882e-40	0.00048196237609776	0.168293471343823	0.997144357057926
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	8.56891382645957e-38	0.152864187352072	1.7992092790883e-39	0.00236490852426407	0.844770904123661	0.997208347836373
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	1.95940799524395e-39	0.00109825331416105	6.19055995899438e-39	0.00247339672372396	0.996428349962109	0.997523883873534
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	3.20981820204155e-46	1.80023466679159e-10	3.65100933343883e-39	0.00104872655679457	0.998951273263183	0.998951273443017
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	7.80571936579736e-44	4.37163268677498e-08	1.49619839692448e-38	0.00738692190836894	0.992613034375297	0.992613077768702
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	7.02907946594271e-58	3.94060741889273e-22	7.97966905605142e-38	0.0437790010666885	0.956220998933302	0.956220998933311
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	1.37932555087469e-73	7.72493187645548e-38	2.33726728909917e-39	0.00030929908571798	0.999690700914296	0.999690700914282
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	1.10235478728545e-41	6.17678320568642e-06	7.31475914375453e-39	0.00310175947330332	0.996892063743497	0.996898221367683
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	1.11352268645635e-38	0.00623745169910876	5.97850565273036e-39	0.00235748406890525	0.991405064231983	0.997627718942582
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	3.14631794786256e-40	0.00017629313786845	2.44249188380224e-38	0.0126985406039879	0.987125166258138	0.987299220335712
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	1.95623601962312e-64	1.09678630279606e-28	7.8698668974223e-38	0.0431664835646193	0.956833516435377	0.956833516435381
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	3.47227556060585e-44	1.94546775649683e-08	5.38977900476379e-39	0.00202184015611203	0.997978140389215	0.997978159804554
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	6.7242886164354e-44	3.76594462451537e-08	3.37595423739516e-38	0.0179249907987371	0.982074971541812	0.982075008526218
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	1.28980993917207e-39	0.0007229002814617	1.066652874935e-38	0.00498398042391753	0.994293119294617	0.995012414048794
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	7.19199599562467e-60	4.02796814620582e-24	1.61898526643545e-38	0.00807540676560618	0.991924593234404	0.991924593234394
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	9.13130709097839e-62	5.11812154468665e-26	2.00778750036725e-38	0.0102639655006673	0.989736034499332	0.989736034499333
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	3.58149300030656e-50	2.00647525288815e-14	4.21220124127912e-39	0.00136118082869284	0.998638819171293	0.998638819171307
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	6.17317153197305e-51	3.45824444443193e-15	6.91683927770568e-38	0.0377862981145511	0.962213701885449	0.962213701885449
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	2.86652526448045e-40	0.00016053714337766	4.46725179905069e-39	0.00150350783283589	0.998335955023788	0.998496250759557
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	3.84390560646608e-56	2.15278762825014e-20	8.42086121120522e-38	0.0462074223184372	0.953792577681566	0.953792577681563
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	5.67368116591825e-42	3.18214363606786e-06	6.39862284169552e-39	0.00259132929576436	0.997405488560596	0.997408662458227
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	1.1406556267365e-38	0.00638829964095912	1.14763970597622e-38	0.00543924187217684	0.98817245848686	0.994525787216262
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	4.0361812221687e-40	0.00022627437554428	1.91100590491984e-38	0.00972333545638833	0.990050390168072	0.990274463904005
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	2.8961709608347e-45	1.62200456308731e-09	6.40738827934717e-37	0.358204874050828	0.641795124327166	0.641795125368162
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	4.01937708519942e-43	2.25212013015958e-07	7.02229623107913e-39	0.00293764077310803	0.997062134014884	0.9970623585653
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	7.34402515300586e-47	4.1147552631398e-11	7.2643103986588e-38	0.0397406626001551	0.960259337358704	0.96025933739821
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	1.0178362882907e-37	0.0570052062011919	8.49479531974129e-39	0.00381844100089254	0.939176352797911	0.995950729499248
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	1.00222446190778e-40	5.61749436306885e-05	7.14391306727445e-37	0.399818073074227	0.600125751982149	0.600159465906312
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	6.81928911532789e-38	0.0382020304731762	9.32400489723035e-39	0.00426582637989039	0.957532143146937	0.995564737590381
rs4360494	INPP5B	ENSG00000204084.12_Whole_Blood	PP	4.46830506526601e-46	2.50609579770858e-10	8.09439706578089e-37	0.453436191962959	0.546563807786433	0.546563807923406
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Subcutaneous	PP	1.8659012718668e-59	1.04649545332152e-23	1.7639297535549e-36	0.989293762818089	0.0107062371819088	0.0107062371819088
rs4360494	SF3A3	ENSG00000183431.11_Adipose_Visceral_Omentum	PP	3.03268786732031e-51	1.69847220842394e-15	1.55560689893856e-36	0.871096623507158	0.128903376492838	0.128903376492839
rs4360494	SF3A3	ENSG00000183431.11_Artery_Aorta	PP	6.05106751762729e-45	3.39231924574421e-09	1.7689809224005e-36	0.991708957352425	0.00829103925525333	0.0082910392833792
rs4360494	SF3A3	ENSG00000183431.11_Artery_Tibial	PP	2.94345741439512e-56	1.64848740698169e-20	1.76597018193866e-36	0.989023072552534	0.0109769274474668	0.0109769274474668
rs4360494	SF3A3	ENSG00000183431.11_Breast_Mammary_Tissue	PP	1.80140346507664e-48	1.00937364250494e-12	1.76659083760226e-36	0.989857070682723	0.0101429293162607	0.010142929316271
rs4360494	SF3A3	ENSG00000183431.11_Colon_Transverse	PP	4.20855358495067e-39	0.00235744184007426	1.89113701216114e-38	0.00960525901463805	0.988037299145293	0.9903720436382
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Gastroesophageal_Junction	PP	2.03651840362631e-43	1.14109325774287e-07	1.63952481622009e-36	0.918570083662905	0.0814298022277655	0.0814298115196667
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Mucosa	PP	1.57632482951111e-55	8.83784709218367e-20	5.59999121730221e-38	0.0304274245215202	0.969572575478473	0.96957257547848
rs4360494	SF3A3	ENSG00000183431.11_Esophagus_Muscularis	PP	1.75109532564707e-46	9.81114383100486e-11	3.0548988885944e-38	0.0161323063640348	0.983867693537852	0.983867693634382
rs4360494	SF3A3	ENSG00000183431.11_Heart_Atrial_Appendage	PP	1.8210258381428e-44	1.01986735808685e-08	3.51448160057346e-38	0.018701591266981	0.981298398534339	0.981298408542287
rs4360494	SF3A3	ENSG00000183431.11_Heart_Left_Ventricle	PP	9.1321301677281e-47	5.11828856958036e-11	1.72296797483591e-36	0.965638173429255	0.0343618265195634	0.0343618265213221
rs4360494	SF3A3	ENSG00000183431.11_Lung	PP	3.33408751537408e-60	1.86729780116109e-24	1.77630626615277e-36	0.994837585317931	0.00516241468207007	0.00516241468207006
rs4360494	SF3A3	ENSG00000183431.11_Nerve_Tibial	PP	1.11410977912428e-72	6.24461449699322e-37	1.76465518378996e-36	0.989082936106535	0.0109170638934522	0.0109170638934523
rs4360494	SF3A3	ENSG00000183431.11_Skin_Not_Sun_Exposed_Suprapubic	PP	1.03352219557065e-62	5.79014592111623e-27	1.61916203773725e-36	0.907017141007689	0.0929828589923062	0.0929828589923066
rs4360494	SF3A3	ENSG00000183431.11_Skin_Sun_Exposed_Lower_leg	PP	6.90295847457238e-74	3.86707507983409e-38	1.76547440088927e-36	0.98901742965503	0.0109825703449837	0.0109825703449835
rs4360494	SF3A3	ENSG00000183431.11_Stomach	PP	2.07644800072926e-41	1.16289583957235e-05	2.87500854333583e-38	0.0151163521514527	0.984872018890158	0.984883472059073
rs4360494	SF3A3	ENSG00000183431.11_Thyroid	PP	7.41729351965118e-60	4.15407123872773e-24	1.76704598510633e-36	0.989627543960786	0.010372456039213	0.010372456039213
rs4360494	SF3A3	ENSG00000183431.11_Whole_Blood	PP	1.09745384245978e-43	6.15518507039056e-08	1.22848596840602e-37	0.0679688939818559	0.932031044466293	0.932031101834533
rs4360494	UTP11	ENSG00000183520.11_Adipose_Subcutaneous	PP	2.35213927752186e-39	0.00131920327008669	9.85559388901606e-39	0.00453338738048427	0.994147409349432	0.995460624260196
rs4360494	UTP11	ENSG00000183520.11_Adipose_Visceral_Omentum	PP	2.99849655120962e-37	0.167932318856956	4.46085757694478e-39	0.00166792613663004	0.830399755006407	0.997995444151444
rs4360494	UTP11	ENSG00000183520.11_Artery_Aorta	PP	3.48903474871356e-39	0.00195600523257298	6.67664387350957e-39	0.0027477304732372	0.995296264294196	0.997246884418279
rs4360494	UTP11	ENSG00000183520.11_Artery_Tibial	PP	9.15594511677655e-54	5.12779976031125e-18	2.17997264620726e-39	0.00022111782156266	0.999778882178437	0.999778882178437
rs4360494	UTP11	ENSG00000183520.11_Breast_Mammary_Tissue	PP	4.54648954897225e-38	0.0254751742495483	7.96639323695441e-39	0.0034927471441506	0.971032078606295	0.996415948519874
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Gastroesophageal_Junction	PP	7.76001996557973e-37	0.434806110610428	5.48750525161783e-39	0.00251205357207266	0.562681835817506	0.995555412719013
rs4360494	UTP11	ENSG00000183520.11_Esophagus_Muscularis	PP	9.6405926623139e-38	0.0540149013253405	1.65566164264139e-38	0.00833879586085322	0.937646302813807	0.991185066368872
rs4360494	UTP11	ENSG00000183520.11_Heart_Atrial_Appendage	PP	4.94148521538375e-37	0.276748378088827	1.07465814806871e-38	0.00530068286262844	0.717950939048552	0.992671039093391
rs4360494	UTP11	ENSG00000183520.11_Lung	PP	5.63204064483679e-44	3.15429545975e-08	1.05146289843936e-37	0.0579464534364236	0.942053515020621	0.942053544735774
rs4360494	UTP11	ENSG00000183520.11_Nerve_Tibial	PP	3.78790481467397e-42	2.12313057134604e-06	5.40303969150006e-38	0.0293134946255837	0.970684382243839	0.970686443137907
rs4360494	UTP11	ENSG00000183520.11_Skin_Sun_Exposed_Lower_leg	PP	1.08984968216747e-36	0.610539750774902	4.07581737065253e-39	0.00189573065727081	0.387564518567828	0.995132415539088
rs4360494	UTP11	ENSG00000183520.11_Thyroid	PP	2.55438917252992e-40	0.00014305911672514	7.81611140883458e-38	0.0428172609002898	0.95703967998299	0.957176612823766
rs4360494	UTP11	ENSG00000183520.11_Whole_Blood	PP	4.76922379019996e-40	0.00026748692232007	3.39738087873898e-38	0.0180729076612804	0.981659605416401	0.981922256778823
rs449789	ENSG00000233682	ENSG00000233682.3_Artery_Tibial	PP	9.82302044489736e-32	0.222158471966194	1.37794153198948e-32	0.0304162465160459	0.747425281517756	0.960896602431435
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Gastroesophageal_Junction	PP	5.59084289438366e-32	0.125585281997495	1.35550659241728e-32	0.0296034916277796	0.844811226374732	0.966144792604355
rs449789	ENSG00000233682	ENSG00000233682.3_Esophagus_Muscularis	PP	2.8880634195513e-33	0.00609305371636276	2.12141406879352e-32	0.0438061527856389	0.950100793497995	0.955925297685627
rs449789	FNDC1	ENSG00000164694.16_Artery_Aorta	PP	3.33463941736827e-31	0.733555607075033	4.52652326349212e-33	0.00970072430586672	0.256743668619106	0.963591936766339
rs449789	FNDC1	ENSG00000164694.16_Artery_Tibial	PP	1.58723100978149e-32	0.0358969848193266	2.60414608737314e-32	0.0579895305581517	0.906113484622518	0.939851312935387
rs449789	FNDC1	ENSG00000164694.16_Brain_Cerebellum	PP	7.98909008821587e-32	0.177348846475916	8.08443617263097e-33	0.0171410321480511	0.805510121376027	0.979163668494693
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Gastroesophageal_Junction	PP	7.32678507161378e-32	0.164579185417281	1.11574970688824e-32	0.0242515528045035	0.811169261778216	0.970970853992168
rs449789	FNDC1	ENSG00000164694.16_Esophagus_Muscularis	PP	3.05864344431826e-35	6.45293267428575e-05	4.71616333477637e-32	0.0985972958905231	0.90133817478273	0.901396341281765
rs449789	FNDC1	ENSG00000164694.16_Lung	PP	2.90396561056842e-31	0.624266005815023	8.3252514852101e-33	0.0175386126011403	0.358195381583837	0.95332173060576
rs449789	WTAP	ENSG00000146457.14_Adipose_Subcutaneous	PP	4.12225707995683e-31	0.898901868811889	1.62479115507721e-33	0.00344537665241057	0.0976527545356943	0.965920471408121
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Aorta	PP	3.48690823310696e-33	0.00035252141577219	8.55212261722495e-31	0.0855466308760874	0.914100847708143	0.914423201469738
rs6081613	SLC24A3	ENSG00000185052.11_Artery_Tibial	PP	5.52461372969006e-35	5.56171865238534e-06	8.53048255830843e-32	0.00759537671421624	0.992399061567133	0.9924045810422
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Not_Sun_Exposed_Suprapubic	PP	9.90095691358499e-23	0.0466922273064951	7.73480661184523e-24	0.002697070543655	0.950610702149849	0.997170829168806
rs7226020	ENSG00000261996	ENSG00000261996.1_Skin_Sun_Exposed_Lower_leg	PP	8.07278370082179e-26	3.75890133767002e-05	1.19631248380246e-23	0.00457495948493198	0.995387451501692	0.99542486854039
rs7226020	ENSG00000261996	ENSG00000261996.1_Thyroid	PP	5.13228930928865e-30	2.41022601770161e-09	8.05139235335915e-24	0.0027838792485292	0.997216118341251	0.997216120744761
